mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شرق الرياض,حي اليرموك,4 شوارع,سكني أو تجاري,7020 ,36 ,2600 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2800 
الرياض,شرق الرياض,حي الشهداء,شمال شرقي,سكني,625 ,15 ,3400 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,385 ,15 ,4150 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,9829 ,25 ,4300 
الرياض,جنوب الرياض,حي الشفا,غرب,غير محدد,267 ,15 ,1600 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,675 ,15 ,3500 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي حطين,شرق,سكني,437 ,5 ,3700 
الرياض,شمال الرياض,حي المغرزات,غرب,تجاري,1980 ,30 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,600 ,18 ,4500 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,1620 ,25 ,3700 
الرياض,شرق الرياض,حي الشرق,شمال,غير محدد,957 ,15 ,292 
الرياض,شرق الرياض,حي الرمال,3 شوارع,سكني,2500 ,20 ,2000 
الرياض,شمال الرياض,حي العارض,4 شوارع,غير محدد,173000 ,40 ,1180 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,700 ,18 ,4500 
الرياض,شرق الرياض,حي الخليج,جنوب,سكني أو تجاري,750 ,30 ,3000 
الرياض,شمال الرياض,حي القيروان,شرق,سكني,390 ,15 ,3500 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,525 ,15 ,3550 
الرياض,شرق الرياض,حي قرطبة,جنوب غربي,سكني,736 ,15 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,7200 ,60 ,4000 
الرياض,شرق الرياض,حي الحمراء,غرب,سكني,1237 ,20 ,3100 
الرياض,شمال الرياض,حي الوادي,شمال,سكني,325 ,15 ,3200 
الرياض,شرق الرياض,حي الرمال,شرق,غير محدد,2500 ,20 ,2000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,917 ,15 ,3200 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,3684 ,50 ,3500 
الرياض,شمال الرياض,حي النزهة,شمال غربي,تجاري,1393 ,30 ,4500 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,600 ,20 ,3800 
الرياض,شرق الرياض,حي الازدهار,شمال غربي,سكني,1740 ,20 ,3450 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,800 ,20 ,4400 
الرياض,غرب الرياض,حي عرقة,شمال,سكني,1800 ,20 ,3500 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,875 ,15 ,2600 
الرياض,شمال الرياض,حي الندى,شمال,سكني,300 ,15 ,3800 
الرياض,شمال الرياض,حي الوادي,جنوب,سكني,621 ,20 ,2900 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,غير محدد,878 ,20 ,3600 
الرياض,شمال الرياض,حي العارض,جنوب شرقي,تجاري,750 ,30 ,2800 
الرياض,شرق الرياض,حي الرمال,شمال,تجاري,750 ,35 ,1450 
الرياض,شرق الرياض,حي المونسية,شمال غربي,سكني أو تجاري,900 ,30 ,2500 
الرياض,شرق الرياض,حي قرطبة,جنوب,سكني,360 ,15 ,2900 
الرياض,غرب الرياض,حي المهدية,جنوب,سكني,424 ,25 ,14858 
الرياض,شرق الرياض,حي القادسية,شمال,تجاري,4959 ,60 ,2700 
الرياض,شرق الرياض,حي الحمراء,جنوب شرقي,سكني,750 ,15 ,2900 
الرياض,غرب الرياض,حي عرقة,شمال,سكني,1800 ,20 ,3500 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,1500 ,15 ,800 
الرياض,شمال الرياض,حي الفلاح,3 شوارع,سكني,1050 ,20 ,4300 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1283 ,28 ,4350 
الرياض,غرب الرياض,حي الحزم,شرق,سكني,600 ,20 ,1500 
الرياض,شمال الرياض,حي حطين,شمال غربي,سكني,810 ,15 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1200 ,15 ,2600 
الرياض,شمال الرياض,حي النخيل,شمال شرقي,سكني,841 ,20 ,4300 
الرياض,غرب الرياض,حي ظهرة لبن,غرب,سكني,900 ,20 ,1666 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,800 ,15 ,3000 
الرياض,شرق الرياض,حي الرمال,شرق,سكني,390 ,18 ,1850 
الرياض,شمال الرياض,حي القيروان,3 شوارع,سكني,2350 ,25 ,3300 
الرياض,شمال الرياض,حي النرجس,غرب,غير محدد,450 ,20 ,3300 
الرياض,شمال الرياض,حي المصيف,جنوب غربي,تجاري,945 ,30 ,3800 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,456 ,20 ,3450 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي حطين,شمال,سكني,2630 ,20 ,5700 
الرياض,شمال الرياض,حي حطين,شرق,سكني,469 ,15 ,3800 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,391 ,15 ,5115 
الرياض,شمال الرياض,حي الملقا,جنوب,غير محدد,600 ,25 ,4600 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,760 ,15 ,850 
الرياض,شمال الرياض,حي حطين,غرب,سكني,960 ,15 ,4000 
الرياض,غرب الرياض,حي ظهرة لبن,غرب,سكني,900 ,20 ,1900 
الرياض,شرق الرياض,حي اليرموك,3 شوارع,تجاري,3600 ,60 ,4000 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,810 ,15 ,3000 
الرياض,شمال الرياض,حي الوادي,شمال شرقي,سكني,608 ,15 ,3200 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,446 ,15 ,4000 
الرياض,شمال الرياض,حي حطين,جنوب,سكني أو تجاري,1200 ,36 ,5000 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,375 ,15 ,2500 
الرياض,غرب الرياض,حي عرقة,شمال,غير محدد,2300 ,20 ,3700 
الرياض,جنوب الرياض,حي الحائر,4 شوارع,غير محدد,5000 ,غير محدد,350 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني أو تجاري,13173 ,36 ,4000 
الرياض,غرب الرياض,حي السويدي,شرق,سكني,434 ,20 ,1200 
الرياض,شرق الرياض,حي اشبيلية,جنوب,تجاري,3000 ,36 ,2300 
الرياض,شمال الرياض,حي المحمدية,جنوب غربي,سكني,1241 ,20 ,5000 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,450 ,15 ,2650 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,765 ,15 ,4200 
الرياض,شمال الرياض,حي الوادي,شمال غربي,سكني,608 ,15 ,3100 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شرق الرياض,حي المونسية,جنوب,غير محدد,400 ,15 ,2500 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,1560 ,15 ,3000 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,510 ,15 ,3700 
الرياض,شرق الرياض,حي النهضة,جنوب,سكني,600 ,10 ,1750 
الرياض,شرق الرياض,حي المونسية,شرق,تجاري,1176 ,30 ,3000 
الرياض,شرق الرياض,حي الخليج,3 شوارع,سكني أو تجاري,1400 ,40 ,3500 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1050 ,25 ,4050 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,525 ,15 ,2500 
الرياض,شرق الرياض,حي الشرق,غرب,سكني,900 ,15 ,388 
الرياض,غرب الرياض,حي عرقة,شمال شرقي,سكني,616 ,15 ,3250 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,460 ,18 ,2826 
الرياض,شمال الرياض,حي النخيل,شمال,سكني,800 ,20 ,4000 
الرياض,شرق الرياض,حي النهضة,شمال,سكني,600 ,10 ,1700 
الرياض,شرق الرياض,حي اليرموك,غرب,سكني,405 ,15 ,2800 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,312 ,15 ,3000 
الرياض,شمال الرياض,حي العارض,غرب,سكني,400 ,20 ,2600 
الرياض,غرب الرياض,حي ظهرة البديعة,شرق,سكني,750 ,20 ,1400 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,312 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,6930 ,28 ,4700 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,1925 ,20 ,4400 
الرياض,شرق الرياض,حي النظيم,شرق,سكني,525 ,20 ,1428 
الرياض,شمال الرياض,حي النفل,جنوب,تجاري,2444 ,15 ,5000 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,750 ,15 ,3500 
الرياض,وسط الرياض,حي الضباط,شمال غربي,تجاري,591 ,36 ,3000 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1700 ,20 ,3000 
الرياض,شمال الرياض,حي الربيع,شرق,سكني,546 ,15 ,3700 
الرياض,شمال الرياض,حي الندى,جنوب غربي,سكني,600 ,15 ,4000 
الرياض,جنوب الرياض,حي عكاظ,شرق,غير محدد,390 ,15 ,1200 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,520 ,10 ,2900 
الرياض,شرق الرياض,حي الروضة,جنوب شرقي,سكني,260 ,15 ,3450 
الرياض,شمال الرياض,حي حطين,شرق,سكني,2500 ,60 ,4000 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,325 ,15 ,2350 
الرياض,شمال الرياض,حي الياسمين,جنوب غربي,سكني,1380 ,15 ,3500 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,437 ,15 ,4200 
الرياض,شرق الرياض,حي الحمراء,شرق,سكني,1237 ,21 ,3000 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني,7240 ,15 ,3500 
الرياض,شمال الرياض,حي النخيل,شمال,سكني,3028 ,20 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,687 ,20 ,4150 
الرياض,شمال الرياض,حي بنبان,جنوب شرقي,سكني,10000 ,20 ,500 
الرياض,شمال الرياض,حي الندى,جنوب شرقي,غير محدد,300 ,15 ,3700 
الرياض,شرق الرياض,حي الشرق,جنوب,سكني,455 ,20 ,1760 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,900 ,20 ,3900 
الرياض,شمال الرياض,حي النفل,جنوب شرقي,غير محدد,2444 ,36 ,4500 
الرياض,شرق الرياض,حي الشرق,شرق,غير محدد,450 ,25 ,333 
الرياض,شرق الرياض,حي اليرموك,جنوب شرقي,سكني,625 ,15 ,2850 
الرياض,شمال الرياض,حي الياسمين,جنوب غربي,سكني,1380 ,20 ,3400 
الرياض,شرق الرياض,حي قرطبة,جنوب,سكني,1128 ,15 ,2659 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,450 ,24 ,4200 
الرياض,غرب الرياض,حي طويق,شمال غربي,سكني,839 ,15 ,1350 
الرياض,شمال الرياض,حي النرجس,جنوب,غير محدد,1500 ,15 ,3100 
الرياض,شرق الرياض,حي قرطبة,جنوب,سكني,1128 ,15 ,2660 
الرياض,جنوب الرياض,حي عكاظ,جنوب,سكني,420 ,15 ,1220 
الرياض,غرب الرياض,حي عرقة,شمال,سكني,1800 ,20 ,3500 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4300 
الرياض,شمال الرياض,حي الصحافة,شمال غربي,تجاري,3840 ,40 ,13500 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,1500 ,12 ,4000 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,267 ,12 ,4700 
الرياض,شرق الرياض,حي غرناطة,جنوب شرقي,تجاري,700 ,36 ,3300 
الرياض,شمال الرياض,حي النخيل,شمال,سكني,800 ,20 ,3800 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,759 ,15 ,850 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,غير محدد,2912 ,18 ,3500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,900 ,15 ,2500 
الرياض,شمال الرياض,حي النرجس,4 شوارع,تجاري,2400 ,غير محدد,3700 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني أو تجاري,900 ,30 ,4700 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4000 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1200 ,20 ,3800 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,650 ,15 ,3400 
الرياض,شرق الرياض,حي الشرق,جنوب,سكني,455 ,20 ,1760 
الرياض,شمال الرياض,حي الياسمين,شرق,سكني,900 ,20 ,3600 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,1200 ,15 ,2900 
الرياض,غرب الرياض,حي المهدية,شرق,تجاري,900 ,20 ,1700 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1800 ,15 ,3200 
الرياض,شرق الرياض,حي الرمال,4 شوارع,غير محدد,4831 ,60 ,1250 
الرياض,غرب الرياض,حي ضاحية نمار,غرب,سكني,432 ,15 ,810 
الرياض,شرق الرياض,حي اليرموك,شرق,سكني أو تجاري,750 ,20 ,2350 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,780 ,20 ,4000 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,سكني,1200 ,20 ,3600 
الرياض,غرب الرياض,حي عرقة,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,400 ,15 ,4400 
الرياض,شرق الرياض,حي الروضة,غرب,سكني,541 ,20 ,2400 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,808 ,15 ,4500 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,375 ,15 ,3100 
