mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني أو تجاري,800 ,15 ,8750 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,792 ,25 ,1073 
الرياض,شمال الرياض,حي العارض,شرق,سكني,672 ,20 ,2350 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,875 ,18 ,4200 
الرياض,شمال الرياض,حي المرسلات,جنوب,سكني,660 ,15 ,2850 
الرياض,شمال الرياض,حي النرجس,شمال شرقي,سكني,336 ,15 ,2800 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,سكني,960 ,20 ,4500 
الرياض,شمال الرياض,حي الربيع,3 شوارع,سكني,1140 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,750 ,18 ,4300 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,800 ,40 ,1250 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني أو تجاري,1800 ,30 ,4500 
الرياض,شمال الرياض,حي المحمدية,شرق,سكني,600 ,25 ,4800 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني أو تجاري,2500 ,30 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,726 ,15 ,4000 
الرياض,شمال الرياض,حي الورود,3 شوارع,سكني,896 ,20 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1930 ,28 ,4200 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1600 ,28 ,4500 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,516 ,15 ,3420 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6400 ,30 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,750 ,25 ,800 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,702 ,15 ,3300 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,14000 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,530 ,20 ,4200 
الرياض,شمال الرياض,حي الوادي,جنوب,سكني,621 ,20 ,2800 
الرياض,شمال الرياض,حي الفلاح,جنوب غربي,سكني,680 ,20 ,3300 
الرياض,شمال الرياض,حي القيروان,جنوب,سكني,656 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,753 ,30 ,2200 
الرياض,شمال الرياض,حي العارض,3 شوارع,تجاري,4797 ,60 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4200 
الرياض,شمال الرياض,حي العارض,شرق,سكني,700 ,25 ,2500 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,8060 ,25 ,4000 
الرياض,شمال الرياض,حي المحمدية,شرق,سكني,600 ,25 ,4800 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,1050 ,25 ,2500 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,702 ,14 ,3300 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,16 ,3500 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني أو تجاري,2100 ,60 ,5000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,2900 ,18 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,560 ,15 ,3200 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2200 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني أو تجاري,435000 ,80 ,700 
الرياض,شمال الرياض,حي العقيق,شرق,سكني,450 ,20 ,3500 
الرياض,شمال الرياض,حي العقيق,غرب,سكني,1600 ,30 ,4100 
الرياض,شمال الرياض,حي بنبان,شمال شرقي,غير محدد,750 ,15 ,866 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,760 ,20 ,885 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,750 ,15 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,825 ,18 ,4300 
الرياض,شمال الرياض,حي العارض,غرب,سكني,435 ,15 ,2500 
الرياض,شمال الرياض,حي حطين,شرق,سكني,437 ,15 ,3700 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,750 ,15 ,693 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني أو تجاري,900 ,36 ,4200 
الرياض,شمال الرياض,حي النخيل,4 شوارع,سكني,9468 ,19 ,3900 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,غير محدد,744 ,18 ,4400 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,399 ,18 ,4500 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,360 ,20 ,4000 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني أو تجاري,800 ,35 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,780 ,20 ,4500 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,375 ,15 ,748 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,625 ,25 ,2800 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,15832 ,60 ,6000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,750 ,14 ,2300 
الرياض,شمال الرياض,حي النخيل,جنوب غربي,سكني,21256 ,20 ,4400 
الرياض,شمال الرياض,حي الوادي,شمال,سكني,325 ,15 ,3100 
الرياض,شمال الرياض,حي حطين,شمال,سكني,469 ,15 ,3950 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,748 ,15 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4200 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,910 ,20 ,989 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1200 ,15 ,2850 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,448 ,15 ,2200 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1100 ,20 ,4500 
الرياض,شمال الرياض,حي الغدير,شمال شرقي,سكني,1290 ,20 ,4500 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,425 ,15 ,3400 
الرياض,شمال الرياض,حي القيروان,شمال غربي,سكني أو تجاري,10500 ,30 ,1700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,360 ,15 ,3200 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,540 ,18 ,3300 
الرياض,شمال الرياض,حي العقيق,شرق,سكني,637 ,20 ,3300 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,875 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,تجاري,7800 ,100 ,17000 
الرياض,شمال الرياض,حي بنبان,غرب,سكني,750 ,15 ,733 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,900 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,2002 ,60 ,3900 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3500 
الرياض,شمال الرياض,حي النخيل,جنوب غربي,سكني,1617 ,30 ,4600 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,832 ,20 ,4000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,630 ,20 ,2900 
الرياض,شمال الرياض,حي النفل,شمال,غير محدد,412 ,20 ,4000 
الرياض,شمال الرياض,حي الواحة,شمال,سكني,864 ,15 ,4000 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1800 ,15 ,3000 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,6250 ,20 ,4550 
الرياض,شمال الرياض,حي العارض,4 شوارع,تجاري,12180 ,100 ,8500 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,1200 ,25 ,3500 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,غير محدد,3875 ,100 ,12000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6600 ,28 ,5000 
الرياض,شمال الرياض,حي بنبان,3 شوارع,سكني أو تجاري,1700 ,30 ,1176 
الرياض,شمال الرياض,حي بنبان,3 شوارع,سكني أو تجاري,1335 ,35 ,1498 
الرياض,شمال الرياض,حي الياسمين,شرق,سكني أو تجاري,1225 ,60 ,4000 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,4200 ,30 ,6500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,749 ,20 ,4300 
الرياض,شمال الرياض,حي العارض,شمال,سكني,425 ,15 ,2400 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,غير محدد,1458 ,14 ,3600 
الرياض,شمال الرياض,حي الصحافة,شمال شرقي,تجاري,1800 ,20 ,8500 
الرياض,شمال الرياض,حي العقيق,3 شوارع,تجاري,3600 ,60 ,11000 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,837 ,16 ,4300 
الرياض,شمال الرياض,حي الرحمانية,غرب,سكني,600 ,15 ,4000 
الرياض,شمال الرياض,حي النخيل,شمال,سكني,800 ,20 ,4000 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4400 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني,7240 ,15 ,3350 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,445 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,586 ,20 ,3100 
الرياض,شمال الرياض,حي النزهة,3 شوارع,تجاري,1462 ,60 ,5500 
الرياض,شمال الرياض,حي الصحافة,شرق,تجاري,900 ,15 ,6500 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني أو تجاري,19932 ,60 ,5000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,12438 ,35 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1258 ,15 ,4300 
الرياض,شمال الرياض,حي النرجس,غرب,غير محدد,810 ,15 ,2900 
الرياض,شمال الرياض,حي النرجس,3 شوارع,تجاري,4900 ,60 ,5000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,520 ,21 ,2650 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,20 ,4000 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,600 ,20 ,4200 
الرياض,شمال الرياض,حي العقيق,4 شوارع,سكني أو تجاري,12000 ,60 ,4600 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1450 ,20 ,4200 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني أو تجاري,65226 ,60 ,450 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,810 ,15 ,2800 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,300 ,20 ,969 
الرياض,شمال الرياض,حي الندى,4 شوارع,سكني,400 ,15 ,3800 
الرياض,شمال الرياض,حي المحمدية,شمال غربي,سكني,3700 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,749 ,20 ,4300 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,1120 ,20 ,3600 
الرياض,شمال الرياض,حي حطين,شمال غربي,تجاري,900 ,40 ,5000 
الرياض,شمال الرياض,حي القيروان,شمال,سكني أو تجاري,975 ,30 ,3300 
الرياض,شمال الرياض,حي الياسمين,شمال شرقي,غير محدد,10500 ,15 ,3300 
الرياض,شمال الرياض,حي الورود,جنوب شرقي,تجاري,2240 ,30 ,6250 
الرياض,شمال الرياض,حي حطين,جنوب غربي,تجاري,5100 ,100 ,9100 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,1250 ,15 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,590 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1620 ,28 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,700 ,25 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,1125 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,312 ,15 ,3000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,سكني,10765 ,20 ,650 
الرياض,شمال الرياض,حي حطين,شمال,سكني,875 ,20 ,4100 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1150 ,15 ,3600 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,780 ,15 ,2100 
الرياض,شمال الرياض,حي الملقا,شرق,تجاري,1800 ,30 ,4600 
الرياض,شمال الرياض,حي العارض,شمال,سكني,2320 ,20 ,3017 
الرياض,شمال الرياض,حي حطين,شمال,سكني,2630 ,20 ,6000 
الرياض,شمال الرياض,حي النرجس,شمال شرقي,سكني,538 ,15 ,3400 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,غير محدد,800 ,25 ,4600 
الرياض,شمال الرياض,حي العقيق,شرق,تجاري,825 ,100 ,11100 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,837 ,20 ,4100 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,1050 ,35 ,2600 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,420 ,18 ,4300 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,900 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,900 ,30 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,355 ,15 ,950 
الرياض,شمال الرياض,حي الملقا,شمال غربي,تجاري,1800 ,37 ,5000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني أو تجاري,2600 ,30 ,1000 
الرياض,شمال الرياض,حي العارض,شرق,سكني,877 ,15 ,2400 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,900 ,20 ,2400 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1800 ,15 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1100 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,3800 ,25 ,4000 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني,2250 ,15 ,3450 
الرياض,شمال الرياض,حي بنبان,شمال غربي,سكني,900 ,20 ,890 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,تجاري,6200 ,80 ,7000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1450 ,20 ,4200 
الرياض,شمال الرياض,حي العقيق,جنوب شرقي,سكني,687 ,20 ,3400 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,300 ,15 ,3600 
